"","SYMBOL","GO","EVIDENCE","ONTOLOGY"
"1827","TRT-AGT1-1",NA,NA,NA
"1828","CD300LF","GO:0002376","IEA","BP"
"1829","CD300LF","GO:0005886","IEA","CC"
"1830","CD300LF","GO:0016021","IEA","CC"
"1831","AUNX1",NA,NA,NA
"1832","RNU4-4P",NA,NA,NA
"1833","PEA15","GO:0000077","IEA","BP"
"1834","PEA15","GO:0005515","IPI","MF"
"1835","PEA15","GO:0005737","IEA","CC"
"1836","PEA15","GO:0005875","NAS","CC"
"1837","PEA15","GO:0006810","TAS","BP"
"1838","PEA15","GO:0006915","IEA","BP"
"1839","PEA15","GO:0008643","IEA","BP"
"1840","PEA15","GO:0043278","IEA","BP"
"1841","PEA15","GO:0046325","IDA","BP"
"1842","PEA15","GO:1902042","IDA","BP"
"1843","PEA15","GO:1902043","IEA","BP"
"1844","LOC105375815",NA,NA,NA
"1845","OR10V7P",NA,NA,NA
"1846","LOC105371602",NA,NA,NA
"1847","OR4C2P",NA,NA,NA
"1848","LOC105370869",NA,NA,NA
"1849","SCARNA8",NA,NA,NA
"1850","LOC100129949",NA,NA,NA
"1851","RNASEK","GO:0004521","IDA","MF"
"1852","RNASEK","GO:0005575","ND","CC"
"1853","RNASEK","GO:0009303","IDA","BP"
"1854","RNASEK","GO:0016021","IEA","CC"
"1855","RNASEK","GO:0090502","IDA","BP"
"1856","RNASEK","GO:0090502","IEA","BP"
"1857","WBSCR27",NA,NA,NA
"1858","LOC105377732",NA,NA,NA
"1859","LOC102723383",NA,NA,NA
"1860","LOC100422478",NA,NA,NA
"1861","INF2","GO:0003779","IEA","MF"
"1862","INF2","GO:0005634","IDA","CC"
"1863","INF2","GO:0005737","IDA","CC"
"1864","INF2","GO:0005783","IDA","CC"
"1865","INF2","GO:0017048","IEA","MF"
"1866","INF2","GO:0030036","IEA","BP"
"1867","INF2","GO:0032535","IEA","BP"
"1868","INF2","GO:0048471","IDA","CC"
"1869","INF2","GO:0090140","IMP","BP"
"1870","LARP7","GO:0000166","IEA","MF"
"1871","LARP7","GO:0005515","IPI","MF"
"1872","LARP7","GO:0005634","IDA","CC"
"1873","LARP7","GO:0005654","IDA","CC"
"1874","LARP7","GO:0005737","IDA","CC"
"1875","LARP7","GO:0005794","IDA","CC"
"1876","LARP7","GO:0006396","IEA","BP"
"1877","LARP7","GO:0030529","IEA","CC"
"1878","LARP7","GO:0044822","IDA","MF"
"1879","LINC00415",NA,NA,NA
"1880","SLC38A4","GO:0003333","IBA","BP"
"1881","SLC38A4","GO:0005886","TAS","CC"
"1882","SLC38A4","GO:0005887","IBA","CC"
"1883","SLC38A4","GO:0006811","TAS","BP"
"1884","SLC38A4","GO:0006814","IEA","BP"
"1885","SLC38A4","GO:0006865","TAS","BP"
"1886","SLC38A4","GO:0015171","IBA","MF"
"1887","SLC38A4","GO:0015293","IEA","MF"
"1888","SLC38A4","GO:0055085","TAS","BP"
"1889","NOL3","GO:0001666","IEA","BP"
"1890","NOL3","GO:0003723","TAS","MF"
"1891","NOL3","GO:0005509","IMP","MF"
"1892","NOL3","GO:0005515","IPI","MF"
"1893","NOL3","GO:0005730","IDA","CC"
"1894","NOL3","GO:0005730","IEA","CC"
"1895","NOL3","GO:0005737","IDA","CC"
"1896","NOL3","GO:0005739","ISS","CC"
"1897","NOL3","GO:0005829","TAS","CC"
"1898","NOL3","GO:0006376","IDA","BP"
"1899","NOL3","GO:0008380","TAS","BP"
"1900","NOL3","GO:0010468","IEA","BP"
"1901","NOL3","GO:0014808","IDA","BP"
"1902","NOL3","GO:0014876","IEA","BP"
"1903","NOL3","GO:0016528","IEA","CC"
"1904","NOL3","GO:0042802","IPI","MF"
"1905","NOL3","GO:0043027","IDA","MF"
"1906","NOL3","GO:0043066","IMP","BP"
"1907","NOL3","GO:0051259","IDA","BP"
"1908","NOL3","GO:0089720","IPI","MF"
"1909","NOL3","GO:0090201","IDA","BP"
"1910","NOL3","GO:1902176","IDA","BP"
"1911","NOL3","GO:1990001","IDA","BP"
"1912","NOL3","GO:2001237","IDA","BP"
"1913","IGHV3-29",NA,NA,NA
"1914","LOC105377913",NA,NA,NA
"1915","RPL36P6",NA,NA,NA
"1916","TBC1D22A","GO:0005096","IEA","MF"
"1917","TBC1D22A","GO:0042803","IDA","MF"
"1918","TBC1D22A","GO:0043547","IEA","BP"
"1919","TRE-CTC18-1",NA,NA,NA
"1920","LOC105374764",NA,NA,NA
"1921","SULT1A2","GO:0004062","IDA","MF"
"1922","SULT1A2","GO:0005515","IPI","MF"
"1923","SULT1A2","GO:0005829","TAS","CC"
"1924","SULT1A2","GO:0006584","IEA","BP"
"1925","SULT1A2","GO:0006805","IDA","BP"
"1926","SULT1A2","GO:0006805","TAS","BP"
"1927","SULT1A2","GO:0008146","TAS","MF"
"1928","SULT1A2","GO:0008202","IEA","BP"
"1929","SULT1A2","GO:0009309","TAS","BP"
"1930","SULT1A2","GO:0018958","IDA","BP"
"1931","SULT1A2","GO:0044281","TAS","BP"
"1932","SULT1A2","GO:0047894","IDA","MF"
"1933","SULT1A2","GO:0050427","TAS","BP"
"1934","SULT1A2","GO:0051923","IDA","BP"
"1935","PPAPDC1B","GO:0005737","TAS","CC"
"1936","PPAPDC1B","GO:0005886","TAS","CC"
"1937","PPAPDC1B","GO:0008195","IDA","MF"
"1938","PPAPDC1B","GO:0016021","IEA","CC"
"1939","PPAPDC1B","GO:0046839","IDA","BP"
"1940","RNH1","GO:0005515","IPI","MF"
"1941","RNH1","GO:0005737","IDA","CC"
"1942","RNH1","GO:0006402","NAS","BP"
"1943","RNH1","GO:0008428","IDA","MF"
"1944","RNH1","GO:0032311","IPI","CC"
"1945","RNH1","GO:0043086","IDA","BP"
"1946","RNH1","GO:0045765","IDA","BP"
"1947","RNH1","GO:0070062","IDA","CC"
"1948","LOC105376723",NA,NA,NA
"1949","FIZ1","GO:0001934","IEA","BP"
"1950","FIZ1","GO:0003676","IEA","MF"
"1951","FIZ1","GO:0005634","ISS","CC"
"1952","FIZ1","GO:0005737","ISS","CC"
"1953","FIZ1","GO:0006351","IEA","BP"
"1954","FIZ1","GO:0006355","IEA","BP"
"1955","FIZ1","GO:0030971","ISS","MF"
"1956","FIZ1","GO:0046872","IEA","MF"
"1957","SLC7A11","GO:0005515","IPI","MF"
"1958","SLC7A11","GO:0005791","IEA","CC"
"1959","SLC7A11","GO:0005856","IEA","CC"
"1960","SLC7A11","GO:0005886","TAS","CC"
"1961","SLC7A11","GO:0006811","TAS","BP"
"1962","SLC7A11","GO:0006865","TAS","BP"
"1963","SLC7A11","GO:0006979","IEA","BP"
"1964","SLC7A11","GO:0007420","IEA","BP"
"1965","SLC7A11","GO:0007596","TAS","BP"
"1966","SLC7A11","GO:0009636","IDA","BP"
"1967","SLC7A11","GO:0009986","IDA","CC"
"1968","SLC7A11","GO:0015327","TAS","MF"
"1969","SLC7A11","GO:0016021","IEA","CC"
"1970","SLC7A11","GO:0035094","IEA","BP"
"1971","SLC7A11","GO:0050900","TAS","BP"
"1972","SLC7A11","GO:0055085","TAS","BP"
"1973","SLC7A11","GO:0070306","IEA","BP"
"1974","SLC7A11","GO:0070527","IEA","BP"
"1975","SLC7A11","GO:0089711","TAS","BP"
"1976","PAX8","GO:0000979","IDA","MF"
"1977","PAX8","GO:0001655","ISS","BP"
"1978","PAX8","GO:0001658","IEP","BP"
"1979","PAX8","GO:0001822","IEP","BP"
"1980","PAX8","GO:0001823","ISS","BP"
"1981","PAX8","GO:0003337","IEP","BP"
"1982","PAX8","GO:0003677","IDA","MF"
"1983","PAX8","GO:0003677","IMP","MF"
"1984","PAX8","GO:0003700","IDA","MF"
"1985","PAX8","GO:0004996","TAS","MF"
"1986","PAX8","GO:0005515","IPI","MF"
"1987","PAX8","GO:0005634","IDA","CC"
"1988","PAX8","GO:0005654","IDA","CC"
"1989","PAX8","GO:0005654","ISS","CC"
"1990","PAX8","GO:0006351","IDA","BP"
"1991","PAX8","GO:0007417","IEP","BP"
"1992","PAX8","GO:0009653","TAS","BP"
"1993","PAX8","GO:0030878","IEP","BP"
"1994","PAX8","GO:0030878","IMP","BP"
"1995","PAX8","GO:0038194","TAS","BP"
"1996","PAX8","GO:0039003","ISS","BP"
"1997","PAX8","GO:0042472","ISS","BP"
"1998","PAX8","GO:0042981","ISS","BP"
"1999","PAX8","GO:0044212","IDA","MF"
"2000","PAX8","GO:0045893","IDA","BP"
"2001","PAX8","GO:0045893","ISS","BP"
"2002","PAX8","GO:0045944","IDA","BP"
"2003","PAX8","GO:0048793","ISS","BP"
"2004","PAX8","GO:0071371","IDA","BP"
"2005","PAX8","GO:0071599","IEP","BP"
"2006","PAX8","GO:0072108","ISS","BP"
"2007","PAX8","GO:0072207","IEP","BP"
"2008","PAX8","GO:0072221","ISS","BP"
"2009","PAX8","GO:0072278","IEP","BP"
"2010","PAX8","GO:0072284","IEP","BP"
"2011","PAX8","GO:0072289","ISS","BP"
"2012","PAX8","GO:0072305","ISS","BP"
"2013","PAX8","GO:0072307","ISS","BP"
"2014","PAX8","GO:0090190","ISS","BP"
"2015","PAX8","GO:1900212","ISS","BP"
"2016","PAX8","GO:1900215","ISS","BP"
"2017","PAX8","GO:1900218","ISS","BP"
"2018","PAX8","GO:2000594","ISS","BP"
"2019","PAX8","GO:2000611","IMP","BP"
"2020","PAX8","GO:2000612","IMP","BP"
"2021","LOC143666",NA,NA,NA
"2022","CPNE8","GO:0070062","IDA","CC"
"2023","SUGT1P3",NA,NA,NA
"2024","LOC100506071",NA,NA,NA
"2025","NIFKP2",NA,NA,NA
"2026","PHLPP1","GO:0004721","IEA","MF"
"2027","PHLPP1","GO:0005515","IPI","MF"
"2028","PHLPP1","GO:0005634","IEA","CC"
"2029","PHLPP1","GO:0005829","TAS","CC"
"2030","PHLPP1","GO:0006915","IEA","BP"
"2031","PHLPP1","GO:0007173","TAS","BP"
"2032","PHLPP1","GO:0008543","TAS","BP"
"2033","PHLPP1","GO:0009649","IEA","BP"
"2034","PHLPP1","GO:0016020","IEA","CC"
"2035","PHLPP1","GO:0016311","IEA","BP"
"2036","PHLPP1","GO:0038095","TAS","BP"
"2037","PHLPP1","GO:0045087","TAS","BP"
"2038","PHLPP1","GO:0046872","IEA","MF"
"2039","PHLPP1","GO:0048011","TAS","BP"
"2040","PHLPP1","GO:0048015","TAS","BP"
"2041","LOC105370745",NA,NA,NA
"2042","CD24P2",NA,NA,NA
"2043","RHBDD2","GO:0000139","IEA","CC"
"2044","RHBDD2","GO:0004252","IEA","MF"
"2045","RHBDD2","GO:0005634","IDA","CC"
"2046","RHBDD2","GO:0005654","IDA","CC"
"2047","RHBDD2","GO:0005794","IDA","CC"
"2048","RHBDD2","GO:0006508","IEA","BP"
"2049","RHBDD2","GO:0016021","IEA","CC"
"2050","RHBDD2","GO:0048471","IEA","CC"
"2051","LINC01214",NA,NA,NA
"2052","WWC2","GO:0000122","IDA","BP"
"2053","WWC2","GO:0005829","IDA","CC"
"2054","WWC2","GO:0019900","IPI","MF"
"2055","WWC2","GO:0032947","IDA","MF"
"2056","WWC2","GO:0035331","IDA","BP"
"2057","WWC2","GO:0046621","IMP","BP"
"2058","CHKB-CPT1B",NA,NA,NA
"2059","KRT18P57",NA,NA,NA
"2060","LGALS17A",NA,NA,NA
"2061","MTND2P25",NA,NA,NA
"2062","DSG4","GO:0001942","IEA","BP"
"2063","DSG4","GO:0005509","IEA","MF"
"2064","DSG4","GO:0005886","IEA","CC"
"2065","DSG4","GO:0007156","IEA","BP"
"2066","DSG4","GO:0016021","IEA","CC"
"2067","DSG4","GO:0016337","IEA","BP"
"2068","DSG4","GO:0030057","IEA","CC"
"2069","DSG4","GO:0030216","IEA","BP"
"2070","DSG4","GO:0030509","IEA","BP"
"2071","DGKG","GO:0003951","IEA","MF"
"2072","DGKG","GO:0004143","IEA","MF"
"2073","DGKG","GO:0005509","IEA","MF"
"2074","DGKG","GO:0005524","IEA","MF"
"2075","DGKG","GO:0005737","IEA","CC"
"2076","DGKG","GO:0005886","IDA","CC"
"2077","DGKG","GO:0005886","TAS","CC"
"2078","DGKG","GO:0007165","TAS","BP"
"2079","DGKG","GO:0007205","IEA","BP"
"2080","DGKG","GO:0007596","TAS","BP"
"2081","DGKG","GO:0016310","IEA","BP"
"2082","DGKG","GO:0030168","TAS","BP"
"2083","DGKG","GO:0035556","IEA","BP"
"2084","DGKG","GO:0043231","IDA","CC"
"2085","DGKG","GO:0048666","IEA","BP"
"2086","MIR548I4",NA,NA,NA
"2087","LOC105377246",NA,NA,NA
"2088","LOC105377647",NA,NA,NA
"2089","FAM90A28P",NA,NA,NA
"2090","FNIP2","GO:0000122","IDA","BP"
"2091","FNIP2","GO:0001932","IDA","BP"
"2092","FNIP2","GO:0005515","IPI","MF"
"2093","FNIP2","GO:0005654","IDA","CC"
"2094","FNIP2","GO:0005737","IDA","CC"
"2095","FNIP2","GO:0005815","IDA","CC"
"2096","FNIP2","GO:0005886","IDA","CC"
"2097","FNIP2","GO:0006468","IDA","BP"
"2098","FNIP2","GO:0008630","ISS","BP"
"2099","FNIP2","GO:0033138","IDA","BP"
"2100","LOC102723681",NA,NA,NA
"2101","LOC105369247",NA,NA,NA
"2102","CACD",NA,NA,NA
"2103","LOC100421171",NA,NA,NA
"2104","LOC101927879",NA,NA,NA
"2105","ECM1P1",NA,NA,NA
"2106","SEN3",NA,NA,NA
"2107","NHLRC1","GO:0000209","IDA","BP"
"2108","NHLRC1","GO:0004842","IDA","MF"
"2109","NHLRC1","GO:0005515","IPI","MF"
"2110","NHLRC1","GO:0005634","IDA","CC"
"2111","NHLRC1","GO:0005783","IEA","CC"
"2112","NHLRC1","GO:0005829","TAS","CC"
"2113","NHLRC1","GO:0005975","TAS","BP"
"2114","NHLRC1","GO:0005978","TAS","BP"
"2115","NHLRC1","GO:0006006","TAS","BP"
"2116","NHLRC1","GO:0006914","IEA","BP"
"2117","NHLRC1","GO:0008270","IEA","MF"
"2118","NHLRC1","GO:0009405","TAS","BP"
"2119","NHLRC1","GO:0016874","IEA","MF"
"2120","NHLRC1","GO:0031398","IEA","BP"
"2121","NHLRC1","GO:0043161","IDA","BP"
"2122","NHLRC1","GO:0044281","TAS","BP"
"2123","NHLRC1","GO:0048471","IEA","CC"
"2124","DNAJC21","GO:0005515","IPI","MF"
"2125","DNAJC21","GO:0005840","NAS","CC"
"2126","DNAJC21","GO:0006457","NAS","BP"
"2127","DNAJC21","GO:0008270","IEA","MF"
"2128","DNAJC21","GO:0044822","IDA","MF"
"2129","CKMT1A","GO:0004111","IEA","MF"
"2130","CKMT1A","GO:0005524","IEA","MF"
"2131","CKMT1A","GO:0005739","TAS","CC"
"2132","CKMT1A","GO:0005743","TAS","CC"
"2133","CKMT1A","GO:0006600","TAS","BP"
"2134","CKMT1A","GO:0016310","IEA","BP"
"2135","CKMT1A","GO:0034641","TAS","BP"
"2136","CKMT1A","GO:0044281","TAS","BP"
"2137","CKMT1A","GO:0070062","IDA","CC"
"2138","ZNF322P1",NA,NA,NA
"2139","SLC22A23","GO:0005515","IPI","MF"
"2140","SLC22A23","GO:0006811","IEA","BP"
"2141","SLC22A23","GO:0016021","IEA","CC"
"2142","SLC22A23","GO:0022857","IEA","MF"
"2143","SLC22A23","GO:0055085","IEA","BP"
"2144","LOC105369211",NA,NA,NA
"2145","SNX6P1",NA,NA,NA
"2146","MER5",NA,NA,NA
"2147","LOC105373403",NA,NA,NA
"2148","LOC105378822",NA,NA,NA
"2149","SMIM10L1",NA,NA,NA
"2150","RAP1A","GO:0000186","TAS","BP"
"2151","RAP1A","GO:0003924","IEA","MF"
"2152","RAP1A","GO:0005515","IPI","MF"
"2153","RAP1A","GO:0005525","IEA","MF"
"2154","RAP1A","GO:0005737","IDA","CC"
"2155","RAP1A","GO:0005769","ISS","CC"
"2156","RAP1A","GO:0005770","ISS","CC"
"2157","RAP1A","GO:0005829","TAS","CC"
"2158","RAP1A","GO:0005886","TAS","CC"
"2159","RAP1A","GO:0006112","TAS","BP"
"2160","RAP1A","GO:0007165","TAS","BP"
"2161","RAP1A","GO:0007596","TAS","BP"
"2162","RAP1A","GO:0008565","IDA","MF"
"2163","RAP1A","GO:0010976","ISS","BP"
"2164","RAP1A","GO:0015031","IDA","BP"
"2165","RAP1A","GO:0017016","IEA","MF"
"2166","RAP1A","GO:0017034","ISS","MF"
"2167","RAP1A","GO:0030054","ISS","CC"
"2168","RAP1A","GO:0030168","TAS","BP"
"2169","RAP1A","GO:0032045","IEA","CC"
"2170","RAP1A","GO:0032403","IDA","MF"
"2171","RAP1A","GO:0032486","IMP","BP"
"2172","RAP1A","GO:0038180","ISS","BP"
"2173","RAP1A","GO:0043005","IEA","CC"
"2174","RAP1A","GO:0043547","ISS","BP"
"2175","RAP1A","GO:0044281","TAS","BP"
"2176","RAP1A","GO:0045860","ISS","BP"
"2177","RAP1A","GO:0048011","TAS","BP"
"2178","RAP1A","GO:0048471","IDA","CC"
"2179","RAP1A","GO:0050796","TAS","BP"
"2180","RAP1A","GO:0061028","IMP","BP"
"2181","RAP1A","GO:0070062","IDA","CC"
"2182","RAP1A","GO:0070374","ISS","BP"
"2183","RAP1A","GO:0071320","IDA","BP"
"2184","RAP1A","GO:1901888","IMP","BP"
"2185","RAP1A","GO:1990090","ISS","BP"
"2186","RAP1A","GO:2000301","IEA","BP"
"2187","RAP1A","GO:2001214","ISS","BP"
"2188","LOC100287427",NA,NA,NA
"2189","ATXN8","GO:0005634","IEA","CC"
"2190","CCDC130","GO:0005515","IPI","MF"
"2191","CCDC130","GO:0005575","ND","CC"
"2192","CCDC130","GO:0009615","IEP","BP"
"2193","LINC00682",NA,NA,NA
"2194","SURF1","GO:0004129","IEA","MF"
"2195","SURF1","GO:0005515","IPI","MF"
"2196","SURF1","GO:0005746","TAS","CC"
"2197","SURF1","GO:0006119","IMP","BP"
"2198","SURF1","GO:0006754","IMP","BP"
"2199","SURF1","GO:0008535","TAS","BP"
"2200","SURF1","GO:0009060","TAS","BP"
"2201","SURF1","GO:0016021","IEA","CC"
"2202","SURF1","GO:0055114","TAS","BP"
"2203","SURF1","GO:1902600","IEA","BP"
"2204","FRA17A",NA,NA,NA
"2205","MIR6770-3",NA,NA,NA
"2206","MIR133A2",NA,NA,NA
"2207","IGKV2OR2-1",NA,NA,NA
"2208","TRGVA",NA,NA,NA
"2209","HPSE2","GO:0005578","IDA","CC"
"2210","HPSE2","GO:0005622","TAS","CC"
"2211","HPSE2","GO:0005886","TAS","CC"
"2212","HPSE2","GO:0005975","TAS","BP"
"2213","HPSE2","GO:0006027","TAS","BP"
"2214","HPSE2","GO:0008150","ND","BP"
"2215","HPSE2","GO:0009405","TAS","BP"
"2216","HPSE2","GO:0030203","TAS","BP"
"2217","HPSE2","GO:0030305","TAS","MF"
"2218","HPSE2","GO:0043395","IDA","MF"
"2219","HPSE2","GO:0044281","TAS","BP"
"2220","ZNF630","GO:0003677","IEA","MF"
"2221","ZNF630","GO:0003700","IBA","MF"
"2222","ZNF630","GO:0005634","IEA","CC"
"2223","ZNF630","GO:0006351","IEA","BP"
"2224","ZNF630","GO:0006355","IBA","BP"
"2225","ZNF630","GO:0046872","IEA","MF"
"2226","DNPEP","GO:0004177","IEA","MF"
"2227","DNPEP","GO:0005515","IPI","MF"
"2228","DNPEP","GO:0005634","IDA","CC"
"2229","DNPEP","GO:0005654","IDA","CC"
"2230","DNPEP","GO:0005737","IDA","CC"
"2231","DNPEP","GO:0006508","IEA","BP"
"2232","DNPEP","GO:0006518","TAS","BP"
"2233","DNPEP","GO:0008237","IEA","MF"
"2234","DNPEP","GO:0008270","IEA","MF"
"2235","DNPEP","GO:0072562","IDA","CC"
"2236","GLC1K",NA,NA,NA
"2237","MAGEH1","GO:0005515","IPI","MF"
"2238","MAGEH1","GO:0005737","IEA","CC"
"2239","MAGEH1","GO:0006915","TAS","BP"
"2240","LOC100421400",NA,NA,NA
"2241","NEURL2","GO:0005927","IEA","CC"
"2242","NEURL2","GO:0016567","IEA","BP"
"2243","NEURL2","GO:0030891","IEA","CC"
"2244","NEURL2","GO:0035556","IEA","BP"
"2245","NEURL2","GO:0045214","IEA","BP"
"2246","GPSM3","GO:0003674","ND","MF"
"2247","GPSM3","GO:0005092","IEA","MF"
"2248","GPSM3","GO:0005515","IPI","MF"
"2249","GPSM3","GO:0005575","ND","CC"
"2250","GPSM3","GO:0005737","IEA","CC"
"2251","GPSM3","GO:0008150","ND","BP"
"2252","GPSM3","GO:0008277","IEA","BP"
"2253","GPSM3","GO:0050790","IEA","BP"
"2254","SCML2P2",NA,NA,NA
"2255","PNMA6A",NA,NA,NA
"2256","LOC101929538",NA,NA,NA
"2257","LOC105378590",NA,NA,NA
"2258","LDLRAD4-AS1",NA,NA,NA
"2259","ASCL1","GO:0000122","IDA","BP"
"2260","ASCL1","GO:0000978","IDA","MF"
"2261","ASCL1","GO:0000989","ISS","MF"
"2262","ASCL1","GO:0001078","IDA","MF"
"2263","ASCL1","GO:0001764","IEA","BP"
"2264","ASCL1","GO:0003358","ISS","BP"
"2265","ASCL1","GO:0003359","IMP","BP"
"2266","ASCL1","GO:0003677","ISS","MF"
"2267","ASCL1","GO:0003682","IEA","MF"
"2268","ASCL1","GO:0003690","IEA","MF"
"2269","ASCL1","GO:0003700","IDA","MF"
"2270","ASCL1","GO:0005515","IPI","MF"
"2271","ASCL1","GO:0005634","IDA","CC"
"2272","ASCL1","GO:0006351","IEA","BP"
"2273","ASCL1","GO:0007219","IDA","BP"
"2274","ASCL1","GO:0007346","IEA","BP"
"2275","ASCL1","GO:0007400","IEA","BP"
"2276","ASCL1","GO:0007405","IEA","BP"
"2277","ASCL1","GO:0010226","IEA","BP"
"2278","ASCL1","GO:0010468","ISS","BP"
"2279","ASCL1","GO:0014003","IEA","BP"
"2280","ASCL1","GO:0021527","IEA","BP"
"2281","ASCL1","GO:0021530","IEA","BP"
"2282","ASCL1","GO:0021750","IEA","BP"
"2283","ASCL1","GO:0021892","IEP","BP"
"2284","ASCL1","GO:0021902","IEA","BP"
"2285","ASCL1","GO:0021954","IEA","BP"
"2286","ASCL1","GO:0021987","IEA","BP"
"2287","ASCL1","GO:0022008","IDA","BP"
"2288","ASCL1","GO:0030856","IEA","BP"
"2289","ASCL1","GO:0032526","IEP","BP"
"2290","ASCL1","GO:0042803","IEA","MF"
"2291","ASCL1","GO:0043025","IEA","CC"
"2292","ASCL1","GO:0043066","IMP","BP"
"2293","ASCL1","GO:0043425","IPI","MF"
"2294","ASCL1","GO:0043525","IEA","BP"
"2295","ASCL1","GO:0045665","IDA","BP"
"2296","ASCL1","GO:0045666","ISS","BP"
"2297","ASCL1","GO:0045747","IEA","BP"
"2298","ASCL1","GO:0045787","IEA","BP"
"2299","ASCL1","GO:0045892","IDA","BP"
"2300","ASCL1","GO:0045944","IDA","BP"
"2301","ASCL1","GO:0048469","IEA","BP"
"2302","ASCL1","GO:0048485","NAS","BP"
"2303","ASCL1","GO:0048665","IEA","BP"
"2304","ASCL1","GO:0050883","IEA","BP"
"2305","ASCL1","GO:0051593","IEA","BP"
"2306","ASCL1","GO:0060163","IEA","BP"
"2307","ASCL1","GO:0060165","IEA","BP"
"2308","ASCL1","GO:0060166","IEA","BP"
"2309","ASCL1","GO:0060487","NAS","BP"
"2310","ASCL1","GO:0060579","ISS","BP"
"2311","ASCL1","GO:0061100","IEA","BP"
"2312","ASCL1","GO:0061102","IEA","BP"
"2313","ASCL1","GO:0061103","IEA","BP"
"2314","ASCL1","GO:0061104","IEA","BP"
"2315","ASCL1","GO:0061549","ISS","BP"
"2316","ASCL1","GO:0070849","IEA","BP"
"2317","ASCL1","GO:0070888","IDA","MF"
"2318","ASCL1","GO:0071259","IEA","BP"
"2319","ASCL1","GO:2000179","IEA","BP"
"2320","LOC102724122",NA,NA,NA
"2321","CHCHD4P4",NA,NA,NA
"2322","DSG2-AS1",NA,NA,NA
"2323","TXNP3",NA,NA,NA
"2324","PTMAP7",NA,NA,NA
"2325","MIR1208",NA,NA,NA
"2326","LOC344065",NA,NA,NA
"2327","LOC100421259",NA,NA,NA
"2328","BMI1P1",NA,NA,NA
"2329","LOC100289315",NA,NA,NA
"2330","YBX1P10",NA,NA,NA
"2331","CHDS2",NA,NA,NA
"2332","ZYG11A",NA,NA,NA
"2333","MAGI2-AS3",NA,NA,NA
"2334","LOC101928508",NA,NA,NA
"2335","LOC100192426",NA,NA,NA
"2336","ASS1P1",NA,NA,NA
"2337","LOC105375906",NA,NA,NA
"2338","MIR5091",NA,NA,NA
"2339","LOC100128497",NA,NA,NA
"2340","LOC105376543",NA,NA,NA
"2341","NUP210P3",NA,NA,NA
"2342","OPRK1","GO:0004985","IDA","MF"
"2343","OPRK1","GO:0005515","IPI","MF"
"2344","OPRK1","GO:0005886","TAS","CC"
"2345","OPRK1","GO:0005887","IMP","CC"
"2346","OPRK1","GO:0006955","IDA","BP"
"2347","OPRK1","GO:0007193","TAS","BP"
"2348","OPRK1","GO:0007200","ISS","BP"
"2349","OPRK1","GO:0007218","IBA","BP"
"2350","OPRK1","GO:0007268","TAS","BP"
"2351","OPRK1","GO:0007600","TAS","BP"
"2352","OPRK1","GO:0007610","TAS","BP"
"2353","OPRK1","GO:0007626","ISS","BP"
"2354","OPRK1","GO:0016021","IDA","CC"
"2355","OPRK1","GO:0019233","IBA","BP"
"2356","OPRK1","GO:0019233","ISS","BP"
"2357","OPRK1","GO:0031635","IDA","BP"
"2358","OPRK1","GO:0038003","IDA","BP"
"2359","OPRK1","GO:0038048","IDA","MF"
"2360","OPRK1","GO:0038048","IMP","MF"
"2361","OPRK1","GO:0042923","IBA","MF"
"2362","OPRK1","GO:0043005","IBA","CC"
"2363","OPRK1","GO:0046877","ISS","BP"
"2364","OPRK1","GO:0051607","IDA","BP"
"2365","LAIR2","GO:0005515","IPI","MF"
"2366","LAIR2","GO:0005576","IEA","CC"
"2367","LOC105378345",NA,NA,NA
"2368","TPT1P1",NA,NA,NA
"2369","SV2A","GO:0004872","IEA","MF"
"2370","SV2A","GO:0005737","IDA","CC"
"2371","SV2A","GO:0005783","IDA","CC"
"2372","SV2A","GO:0005886","TAS","CC"
"2373","SV2A","GO:0005911","IEA","CC"
"2374","SV2A","GO:0006836","IEA","BP"
"2375","SV2A","GO:0006874","IEA","BP"
"2376","SV2A","GO:0008021","TAS","CC"
"2377","SV2A","GO:0009405","TAS","BP"
"2378","SV2A","GO:0016021","IEA","CC"
"2379","SV2A","GO:0019901","ISS","MF"
"2380","SV2A","GO:0022857","IEA","MF"
"2381","SV2A","GO:0030672","TAS","CC"
"2382","SV2A","GO:0031594","IEA","CC"
"2383","SV2A","GO:0043005","IEA","CC"
"2384","SV2A","GO:0048786","IEA","CC"
"2385","SV2A","GO:0055085","IEA","BP"
"2386","LOC126860",NA,NA,NA
"2387","KCNAB1-AS2",NA,NA,NA
"2388","PCNA-AS1",NA,NA,NA
"2389","TRG-CCC7-1",NA,NA,NA
"2390","LINC00470","GO:0003674","ND","MF"
"2391","LINC00470","GO:0005575","ND","CC"
"2392","LINC00470","GO:0008150","ND","BP"
"2393","LOC105379234",NA,NA,NA
"2394","SCN5A","GO:0001518","IC","CC"
"2395","SCN5A","GO:0001518","IDA","CC"
"2396","SCN5A","GO:0002027","IMP","BP"
"2397","SCN5A","GO:0003231","ISS","BP"
"2398","SCN5A","GO:0003360","ISS","BP"
"2399","SCN5A","GO:0005248","IDA","MF"
"2400","SCN5A","GO:0005515","IPI","MF"
"2401","SCN5A","GO:0005516","IPI","MF"
"2402","SCN5A","GO:0005783","IDA","CC"
"2403","SCN5A","GO:0005886","IDA","CC"
"2404","SCN5A","GO:0005901","IDA","CC"
